cluster	ORF	gene_name
chromatin_GO_15_1_all	YDR254W	CHL4
chromosome	YDR254W	CHL4
chromosome segregation	YDR254W	CHL4
chromosome segregation_GO_15_1_mut	YDR254W	CHL4
chromosome segregation_GO_30_1_all	YDR254W	CHL4
chromosome segregation_GO_30_1_mut	YDR254W	CHL4
chromosome_GO_30_1_mut	YDR254W	CHL4
cytoskeleton and microtubules	YDR254W	CHL4
mitotic cell cycle	YDR254W	CHL4
mitotic cell cycle_GO_15_2_all	YDR254W	CHL4
mitotic cell cycle_GO_30_1_mut	YDR254W	CHL4
organelle fission	YDR254W	CHL4
regulation of cell cycle	YDR254W	CHL4
regulation of cell cycle_GO_15_4_all	YDR254W	CHL4
regulation of cell cycle_GO_30_1_all	YDR254W	CHL4
regulation of cell cycle_GO_30_1_mut	YDR254W	CHL4
sig_Gsp1_GI	YDR254W	CHL4
sig_Gsp1_GI_15_1_all	YDR254W	CHL4
sig_Gsp1_GI_30_3_all	YDR254W	CHL4
whole_library	YDR254W	CHL4
whole_library_15_3_all	YDR254W	CHL4
whole_library_30_9_all	YDR254W	CHL4
protein modification by small protein conjugation or removal	YDR255C	RMD5
proteolysis involved in cellular protein catabolic process	YDR255C	RMD5
whole_library	YDR255C	RMD5
whole_library	YDR257C	RKM4
budding	YDR260C	SWM1
budding_GO_15_1_all	YDR260C	SWM1
cell cycle	YDR260C	SWM1
cell cycle_GO_15_3_all	YDR260C	SWM1
chromatin	YDR260C	SWM1
chromatin_GO_15_1_all	YDR260C	SWM1
chromosome segregation	YDR260C	SWM1
chromosome segregation_GO_15_1_mut	YDR260C	SWM1
chromosome segregation_GO_30_1_all	YDR260C	SWM1
chromosome segregation_GO_30_1_mut	YDR260C	SWM1
cytoskeleton and microtubules	YDR260C	SWM1
mitotic cell cycle	YDR260C	SWM1
mitotic cell cycle_GO_15_1_all	YDR260C	SWM1
mitotic cell cycle_GO_30_1_mut	YDR260C	SWM1
organelle fission	YDR260C	SWM1
organelle fission_GO_15_3_mut	YDR260C	SWM1
organelle fission_GO_30_1_mut	YDR260C	SWM1
protein modification by small protein conjugation or removal	YDR260C	SWM1
protein modification by small protein conjugation or removal_GO_15_1_mut	YDR260C	SWM1
protein modification by small protein conjugation or removal_GO_30_1_mut	YDR260C	SWM1
proteolysis involved in cellular protein catabolic process	YDR260C	SWM1
proteolysis involved in cellular protein catabolic process_GO_15_1_all	YDR260C	SWM1
proteolysis involved in cellular protein catabolic process_GO_15_2_mut	YDR260C	SWM1
regulation of cell cycle	YDR260C	SWM1
regulation of cell cycle_GO_30_1_mut	YDR260C	SWM1
sig_Gsp1_GI	YDR260C	SWM1
sig_Gsp1_GI_30_2_all	YDR260C	SWM1
whole_library	YDR260C	SWM1
protein modification by small protein conjugation or removal	YDR265W	PEX10
protein targeting	YDR265W	PEX10
whole_library	YDR265W	PEX10
chromatin	YDR266C	HEL2
chromatin organization	YDR266C	HEL2
chromatin organization_GO_15_1_mut	YDR266C	HEL2
chromatin organization_GO_30_1_mut	YDR266C	HEL2
chromatin organization_GO_30_2_all	YDR266C	HEL2
chromatin_GO_15_7_mut	YDR266C	HEL2
chromatin_GO_30_3_mut	YDR266C	HEL2
histone modification	YDR266C	HEL2
histone modification_GO_15_1_all	YDR266C	HEL2
histone modification_GO_15_1_mut	YDR266C	HEL2
histone modification_GO_30_1_all	YDR266C	HEL2
protein modification by small protein conjugation or removal	YDR266C	HEL2
protein modification by small protein conjugation or removal_GO_30_1_mut	YDR266C	HEL2
ribosome	YDR266C	HEL2
ribosome_GO_15_1_all	YDR266C	HEL2
ribosomes and translation	YDR266C	HEL2
ribosomes and translation_GO_15_2_mut	YDR266C	HEL2
ribosomes and translation_GO_30_1_all	YDR266C	HEL2
whole_library	YDR266C	HEL2
whole_library_30_12_mut	YDR266C	HEL2
sig_Gsp1_GI	YDR276C	PMP3
sig_Gsp1_GI_15_11_all	YDR276C	PMP3
sig_Gsp1_GI_30_1_mut	YDR276C	PMP3
sig_Gsp1_GI_30_3_all	YDR276C	PMP3
whole_library	YDR276C	PMP3
RNA catabolic process	YDR279W	RNH202
whole_library	YDR279W	RNH202
whole_library_30_9_all	YDR279W	RNH202
cellular response to DNA damage stimulus	YDR289C	RTT103
cellular response to DNA damage stimulus_GO_15_3_mut	YDR289C	RTT103
cellular response to DNA damage stimulus_GO_30_1_mut	YDR289C	RTT103
chromosome	YDR289C	RTT103
chromosome_GO_30_1_mut	YDR289C	RTT103
chromosome_GO_30_2_all	YDR289C	RTT103
mRNA processing	YDR289C	RTT103
RNA processing	YDR289C	RTT103
RNA processing_GO_15_1_all	YDR289C	RTT103
sig_Gsp1_GI	YDR289C	RTT103
sig_Gsp1_GI_15_9_all	YDR289C	RTT103
sig_Gsp1_GI_30_1_all	YDR289C	RTT103
sig_Gsp1_GI_30_2_mut	YDR289C	RTT103
transcription and mRNA processing	YDR289C	RTT103
transcription and mRNA processing_GO_30_2_mut	YDR289C	RTT103
whole_library	YDR289C	RTT103
budding	YDR293C	SSD1
ribosomes and translation	YDR293C	SSD1
sig_Gsp1_GI	YDR293C	SSD1
sig_Gsp1_GI_15_3_all	YDR293C	SSD1
sig_Gsp1_GI_15_7_mut	YDR293C	SSD1
sig_Gsp1_GI_30_2_all	YDR293C	SSD1
sig_Gsp1_GI_30_5_mut	YDR293C	SSD1
transcription and mRNA processing	YDR293C	SSD1
whole_library	YDR293C	SSD1
endomembrane system	YDR294C	DPL1
whole_library	YDR294C	DPL1
whole_library_15_13_all	YDR294C	DPL1
whole_library_30_1_all	YDR294C	DPL1
endomembrane system	YDR297W	SUR2
whole_library	YDR297W	SUR2
whole_library_30_1_all	YDR297W	SUR2
endomembrane system	YDR304C	CPR5
whole_library	YDR304C	CPR5
proteolysis involved in cellular protein catabolic process	YDR306C	YDR306C
whole_library	YDR306C	YDR306C
chromatin	YDR310C	SUM1
chromatin organization	YDR310C	SUM1
chromatin_GO_15_1_all	YDR310C	SUM1
sig_Gsp1_GI	YDR310C	SUM1
sig_Gsp1_GI_15_7_mut	YDR310C	SUM1
sig_Gsp1_GI_30_1_all	YDR310C	SUM1
sig_Gsp1_GI_30_5_mut	YDR310C	SUM1
transcription	YDR310C	SUM1
transcription and mRNA processing	YDR310C	SUM1
transcription from RNA polymerase II promoter	YDR310C	SUM1
transcription from RNA polymerase II promoter_GO_30_1_all	YDR310C	SUM1
whole_library	YDR310C	SUM1
ribosomes and translation	YDR312W	SSF2
whole_library	YDR312W	SSF2
whole_library_15_13_all	YDR312W	SSF2
whole_library_30_1_all	YDR312W	SSF2
endomembrane system	YDR313C	PIB1
lipid binding_GO_15_2_all	YDR313C	PIB1
lipids_GO_15_2_all	YDR313C	PIB1
protein modification by small protein conjugation or removal	YDR313C	PIB1
whole_library	YDR313C	PIB1
whole_library_30_5_all	YDR313C	PIB1
RNA catabolic process	YDR315C	IPK1
whole_library	YDR315C	IPK1
budding	YDR318W	MCM21
cell cycle	YDR318W	MCM21
cell cycle_GO_30_2_all	YDR318W	MCM21
chromatin	YDR318W	MCM21
chromatin_GO_15_1_all	YDR318W	MCM21
chromosome	YDR318W	MCM21
chromosome segregation	YDR318W	MCM21
chromosome segregation_GO_15_1_mut	YDR318W	MCM21
chromosome segregation_GO_30_1_all	YDR318W	MCM21
chromosome segregation_GO_30_1_mut	YDR318W	MCM21
chromosome_GO_30_1_mut	YDR318W	MCM21
cytoskeleton and microtubules	YDR318W	MCM21
DNA recombination	YDR318W	MCM21
DNA recombination_GO_15_3_all	YDR318W	MCM21
DNA recombination_GO_30_1_all	YDR318W	MCM21
DNA recombination_GO_30_1_mut	YDR318W	MCM21
mitotic cell cycle	YDR318W	MCM21
mitotic cell cycle_GO_15_2_all	YDR318W	MCM21
mitotic cell cycle_GO_30_1_mut	YDR318W	MCM21
organelle fission	YDR318W	MCM21
regulation of cell cycle	YDR318W	MCM21
regulation of cell cycle_GO_15_4_all	YDR318W	MCM21
regulation of cell cycle_GO_30_1_all	YDR318W	MCM21
regulation of cell cycle_GO_30_1_mut	YDR318W	MCM21
sig_Gsp1_GI	YDR318W	MCM21
sig_Gsp1_GI_15_1_all	YDR318W	MCM21
sig_Gsp1_GI_15_6_mut	YDR318W	MCM21
sig_Gsp1_GI_30_2_mut	YDR318W	MCM21
sig_Gsp1_GI_30_3_all	YDR318W	MCM21
whole_library	YDR318W	MCM21
whole_library_15_3_all	YDR318W	MCM21
whole_library_30_9_all	YDR318W	MCM21
endomembrane system	YDR320C	SWA2
whole_library	YDR320C	SWA2
endomembrane system	YDR329C	PEX3
protein targeting	YDR329C	PEX3
whole_library	YDR329C	PEX3
proteolysis involved in cellular protein catabolic process	YDR330W	UBX5
proteolysis involved in cellular protein catabolic process_GO_15_1_all	YDR330W	UBX5
proteolysis involved in cellular protein catabolic process_GO_15_2_mut	YDR330W	UBX5
whole_library	YDR330W	UBX5
whole_library	YDR332W	IRC3
chromatin	YDR334W	SWR1
chromatin organization	YDR334W	SWR1
chromatin organization_GO_15_1_mut	YDR334W	SWR1
chromatin organization_GO_30_1_mut	YDR334W	SWR1
chromatin_GO_30_3_mut	YDR334W	SWR1
chromosome	YDR334W	SWR1
chromosome_GO_30_1_mut	YDR334W	SWR1
sig_Gsp1_GI	YDR334W	SWR1
sig_Gsp1_GI_30_1_mut	YDR334W	SWR1
sig_Gsp1_GI_30_2_all	YDR334W	SWR1
whole_library	YDR334W	SWR1
nuclear transport	YDR335W	MSN5
nuclear transport and organization	YDR335W	MSN5
nuclear transport and organization_GO_15_2_all	YDR335W	MSN5
nuclear transport and organization_GO_30_1_all	YDR335W	MSN5
nuclear transport_GO_15_2_all	YDR335W	MSN5
nucleobase-containing compound transport	YDR335W	MSN5
nucleobase-containing compound transport_GO_15_2_all	YDR335W	MSN5
sig_Gsp1_GI	YDR335W	MSN5
sig_Gsp1_GI_30_1_all	YDR335W	MSN5
sig_Gsp1_GI_30_5_mut	YDR335W	MSN5
whole_library	YDR335W	MSN5
endomembrane system	YDR358W	GGA1
protein targeting	YDR358W	GGA1
protein targeting_GO_30_1_all	YDR358W	GGA1
proteolysis involved in cellular protein catabolic process	YDR358W	GGA1
whole_library	YDR358W	GGA1
cellular response to DNA damage stimulus	YDR359C	EAF1
chromatin	YDR359C	EAF1
chromatin organization	YDR359C	EAF1
chromatin organization_GO_30_2_all	YDR359C	EAF1
chromatin_GO_15_1_all	YDR359C	EAF1
DNA repair	YDR359C	EAF1
DNA repair_GO_15_1_all	YDR359C	EAF1
whole_library	YDR359C	EAF1
budding	YDR363W	ESC2
budding_GO_15_1_all	YDR363W	ESC2
cell cycle	YDR363W	ESC2
cell cycle_GO_15_5_all	YDR363W	ESC2
cell cycle_GO_30_2_all	YDR363W	ESC2
cellular response to DNA damage stimulus	YDR363W	ESC2
cellular response to DNA damage stimulus_GO_15_1_all	YDR363W	ESC2
cellular response to DNA damage stimulus_GO_30_3_all	YDR363W	ESC2
chromatin	YDR363W	ESC2
chromatin organization	YDR363W	ESC2
chromosome segregation	YDR363W	ESC2
chromosome segregation_GO_30_1_all	YDR363W	ESC2
cytoskeleton and microtubules	YDR363W	ESC2
cytoskeleton and microtubules_GO_15_3_all	YDR363W	ESC2
cytoskeleton and microtubules_GO_30_3_all	YDR363W	ESC2
DNA recombination	YDR363W	ESC2
DNA repair	YDR363W	ESC2
DNA repair_GO_15_1_all	YDR363W	ESC2
mitotic cell cycle	YDR363W	ESC2
organelle fission	YDR363W	ESC2
protein modification by small protein conjugation or removal	YDR363W	ESC2
regulation of cell cycle	YDR363W	ESC2
sig_Gsp1_GI	YDR363W	ESC2
sig_Gsp1_GI_15_7_mut	YDR363W	ESC2
sig_Gsp1_GI_30_1_all	YDR363W	ESC2
sig_Gsp1_GI_30_5_mut	YDR363W	ESC2
whole_library	YDR363W	ESC2
whole_library_30_3_all	YDR363W	ESC2
cell cycle	YDR363W-A	SEM1
cell cycle_GO_15_3_all	YDR363W-A	SEM1
cell cycle_GO_15_9_mut	YDR363W-A	SEM1
cell cycle_GO_30_3_mut	YDR363W-A	SEM1
chromatin	YDR363W-A	SEM1
chromatin organization	YDR363W-A	SEM1
chromatin organization_GO_15_1_mut	YDR363W-A	SEM1
chromatin organization_GO_15_5_all	YDR363W-A	SEM1
chromatin organization_GO_30_1_mut	YDR363W-A	SEM1
chromatin organization_GO_30_2_all	YDR363W-A	SEM1
chromatin_GO_15_5_all	YDR363W-A	SEM1
chromatin_GO_15_7_mut	YDR363W-A	SEM1
chromatin_GO_30_2_all	YDR363W-A	SEM1
chromatin_GO_30_3_mut	YDR363W-A	SEM1
histone modification	YDR363W-A	SEM1
histone modification_GO_15_1_all	YDR363W-A	SEM1
histone modification_GO_15_1_mut	YDR363W-A	SEM1
histone modification_GO_30_1_all	YDR363W-A	SEM1
nuclear transport	YDR363W-A	SEM1
nuclear transport and organization	YDR363W-A	SEM1
nuclear transport and organization_GO_15_1_mut	YDR363W-A	SEM1
nuclear transport and organization_GO_15_2_all	YDR363W-A	SEM1
nuclear transport and organization_GO_30_1_all	YDR363W-A	SEM1
nuclear transport_GO_15_1_mut	YDR363W-A	SEM1
nuclear transport_GO_15_2_all	YDR363W-A	SEM1
nucleobase-containing compound transport	YDR363W-A	SEM1
nucleobase-containing compound transport_GO_15_1_mut	YDR363W-A	SEM1
nucleobase-containing compound transport_GO_15_2_all	YDR363W-A	SEM1
protein modification by small protein conjugation or removal	YDR363W-A	SEM1
protein modification by small protein conjugation or removal_GO_15_1_mut	YDR363W-A	SEM1
protein modification by small protein conjugation or removal_GO_30_1_mut	YDR363W-A	SEM1
proteolysis involved in cellular protein catabolic process	YDR363W-A	SEM1
proteolysis involved in cellular protein catabolic process_GO_15_1_all	YDR363W-A	SEM1
proteolysis involved in cellular protein catabolic process_GO_15_2_mut	YDR363W-A	SEM1
regulation of cell cycle	YDR363W-A	SEM1
regulation of cell cycle_GO_15_2_mut	YDR363W-A	SEM1
regulation of cell cycle_GO_15_4_all	YDR363W-A	SEM1
regulation of cell cycle_GO_30_1_all	YDR363W-A	SEM1
regulation of cell cycle_GO_30_1_mut	YDR363W-A	SEM1
sig_Gsp1_GI	YDR363W-A	SEM1
sig_Gsp1_GI_15_11_all	YDR363W-A	SEM1
sig_Gsp1_GI_15_4_mut	YDR363W-A	SEM1
sig_Gsp1_GI_30_1_mut	YDR363W-A	SEM1
sig_Gsp1_GI_30_3_all	YDR363W-A	SEM1
whole_library	YDR363W-A	SEM1
whole_library_15_13_all	YDR363W-A	SEM1
whole_library_15_14_mut	YDR363W-A	SEM1
whole_library_30_1_all	YDR363W-A	SEM1
whole_library_30_12_mut	YDR363W-A	SEM1
budding	YDR369C	XRS2
budding_GO_15_1_all	YDR369C	XRS2
cell cycle	YDR369C	XRS2
cellular response to DNA damage stimulus	YDR369C	XRS2
cellular response to DNA damage stimulus_GO_15_1_all	YDR369C	XRS2
cellular response to DNA damage stimulus_GO_30_1_mut	YDR369C	XRS2
cellular response to DNA damage stimulus_GO_30_3_all	YDR369C	XRS2
chromatin	YDR369C	XRS2
DNA binding_GO_15_3_mut	YDR369C	XRS2
DNA recombination	YDR369C	XRS2
DNA recombination_GO_30_1_mut	YDR369C	XRS2
DNA repair	YDR369C	XRS2
DNA repair_GO_15_1_all	YDR369C	XRS2
DNA repair_GO_15_3_mut	YDR369C	XRS2
DNA repair_GO_30_1_mut	YDR369C	XRS2
organelle fission	YDR369C	XRS2
telomere organization	YDR369C	XRS2
whole_library	YDR369C	XRS2
whole_library_30_3_all	YDR369C	XRS2
endomembrane system	YDR372C	VPS74
whole_library	YDR372C	VPS74
mRNA processing	YDR378C	LSM6
ribosomal small subunit biogenesis	YDR378C	LSM6
ribosomal small subunit biogenesis_GO_15_1_all	YDR378C	LSM6
ribosomes and translation	YDR378C	LSM6
ribosomes and translation_GO_30_1_all	YDR378C	LSM6
RNA processing	YDR378C	LSM6
RNA processing_GO_15_1_all	YDR378C	LSM6
sig_Gsp1_GI	YDR378C	LSM6
sig_Gsp1_GI_15_3_all	YDR378C	LSM6
sig_Gsp1_GI_30_2_all	YDR378C	LSM6
transcription and mRNA processing	YDR378C	LSM6
transcription and mRNA processing_GO_15_3_all	YDR378C	LSM6
transcription and mRNA processing_GO_30_2_all	YDR378C	LSM6
whole_library	YDR378C	LSM6
whole_library_15_23_all	YDR378C	LSM6
whole_library_30_3_all	YDR378C	LSM6
cytoplasmic translation	YDR382W	RPP2B
ribosome	YDR382W	RPP2B
ribosomes and translation	YDR382W	RPP2B
ribosomes and translation_GO_15_2_mut	YDR382W	RPP2B
ribosomes and translation_GO_30_1_all	YDR382W	RPP2B
structural constituent of ribosome	YDR382W	RPP2B
whole_library	YDR382W	RPP2B
chromosome	YDR383C	NKP1
chromosome_GO_30_1_mut	YDR383C	NKP1
whole_library	YDR383C	NKP1
whole_library_30_5_all	YDR383C	NKP1
ribosome	YDR385W	EFT2
ribosome_GO_15_1_all	YDR385W	EFT2
ribosomes and translation	YDR385W	EFT2
whole_library	YDR385W	EFT2
budding	YDR386W	MUS81
cell cycle	YDR386W	MUS81
cell cycle_GO_15_5_all	YDR386W	MUS81
cell cycle_GO_30_2_all	YDR386W	MUS81
cellular response to DNA damage stimulus	YDR386W	MUS81
cellular response to DNA damage stimulus_GO_30_1_mut	YDR386W	MUS81
chromatin	YDR386W	MUS81
chromosome segregation	YDR386W	MUS81
chromosome segregation_GO_30_1_all	YDR386W	MUS81
chromosome segregation_GO_30_1_mut	YDR386W	MUS81
cytoskeleton and microtubules	YDR386W	MUS81
cytoskeleton and microtubules_GO_15_3_all	YDR386W	MUS81
cytoskeleton and microtubules_GO_30_3_all	YDR386W	MUS81
DNA recombination	YDR386W	MUS81
DNA recombination_GO_30_1_all	YDR386W	MUS81
DNA recombination_GO_30_1_mut	YDR386W	MUS81
DNA repair	YDR386W	MUS81
DNA repair_GO_15_3_mut	YDR386W	MUS81
DNA repair_GO_30_1_mut	YDR386W	MUS81
organelle fission	YDR386W	MUS81
sig_Gsp1_GI	YDR386W	MUS81
sig_Gsp1_GI_30_1_all	YDR386W	MUS81
whole_library	YDR386W	MUS81
whole_library_30_3_all	YDR386W	MUS81
cytoskeleton and microtubules	YDR388W	RVS167
cytoskeleton and microtubules_GO_15_2_mut	YDR388W	RVS167
sig_Gsp1_GI	YDR388W	RVS167
sig_Gsp1_GI_15_11_all	YDR388W	RVS167
sig_Gsp1_GI_30_1_mut	YDR388W	RVS167
sig_Gsp1_GI_30_3_all	YDR388W	RVS167
whole_library	YDR388W	RVS167
cytoskeleton and microtubules	YDR389W	SAC7
cytoskeleton organization	YDR389W	SAC7
cytoskeleton organization_GO_15_1_mut	YDR389W	SAC7
cytoskeleton organization_GO_30_1_mut	YDR389W	SAC7
sig_Gsp1_GI	YDR389W	SAC7
sig_Gsp1_GI_30_2_mut	YDR389W	SAC7
whole_library	YDR389W	SAC7
chromatin	YDR392W	SPT3
chromatin organization	YDR392W	SPT3
chromatin_GO_30_2_all	YDR392W	SPT3
histone modification	YDR392W	SPT3
histone modification_GO_15_1_all	YDR392W	SPT3
histone modification_GO_30_1_all	YDR392W	SPT3
transcription	YDR392W	SPT3
transcription and mRNA processing	YDR392W	SPT3
transcription from RNA polymerase II promoter	YDR392W	SPT3
whole_library	YDR392W	SPT3
whole_library_30_1_all	YDR392W	SPT3
whole_library	YDR393W	SHE9
nuclear transport	YDR395W	SXM1
nuclear transport and organization	YDR395W	SXM1
nuclear transport_GO_15_1_mut	YDR395W	SXM1
nuclear transport_GO_15_2_all	YDR395W	SXM1
nucleobase-containing compound transport	YDR395W	SXM1
nucleobase-containing compound transport_GO_15_2_all	YDR395W	SXM1
sig_Gsp1_GI	YDR395W	SXM1
sig_Gsp1_GI_30_1_all	YDR395W	SXM1
sig_Gsp1_GI_30_2_mut	YDR395W	SXM1
whole_library	YDR395W	SXM1
cell cycle	YDR409W	SIZ1
cell cycle_GO_15_3_all	YDR409W	SIZ1
chromatin	YDR409W	SIZ1
chromatin_GO_15_7_mut	YDR409W	SIZ1
chromatin_GO_30_3_mut	YDR409W	SIZ1
chromosome	YDR409W	SIZ1
chromosome segregation	YDR409W	SIZ1
chromosome segregation_GO_15_1_mut	YDR409W	SIZ1
chromosome segregation_GO_30_1_all	YDR409W	SIZ1
chromosome segregation_GO_30_1_mut	YDR409W	SIZ1
chromosome_GO_15_2_mut	YDR409W	SIZ1
chromosome_GO_30_1_mut	YDR409W	SIZ1
chromosome_GO_30_2_all	YDR409W	SIZ1
cytoskeleton and microtubules	YDR409W	SIZ1
cytoskeleton and microtubules_GO_30_3_all	YDR409W	SIZ1
peptidyl-amino acid modification_GO_15_2_mut	YDR409W	SIZ1
protein modification by small protein conjugation or removal	YDR409W	SIZ1
protein modification by small protein conjugation or removal_GO_15_1_mut	YDR409W	SIZ1
protein modification by small protein conjugation or removal_GO_30_1_mut	YDR409W	SIZ1
whole_library	YDR409W	SIZ1
whole_library_15_14_mut	YDR409W	SIZ1
whole_library_30_12_mut	YDR409W	SIZ1
whole_library	YDR414C	ERD1
cell cycle	YDR420W	HKR1
cell cycle_GO_30_2_all	YDR420W	HKR1
cell cycle_GO_30_3_mut	YDR420W	HKR1
cytoskeleton and microtubules	YDR420W	HKR1
cytoskeleton and microtubules_GO_30_3_all	YDR420W	HKR1
mitotic cell cycle	YDR420W	HKR1
mitotic cell cycle_GO_15_1_all	YDR420W	HKR1
mitotic cell cycle_GO_30_1_mut	YDR420W	HKR1
whole_library	YDR420W	HKR1
whole_library_15_13_all	YDR420W	HKR1
whole_library_30_1_all	YDR420W	HKR1
transcription	YDR421W	ARO80
transcription and mRNA processing	YDR421W	ARO80
transcription and mRNA processing_GO_30_2_all	YDR421W	ARO80
transcription and mRNA processing_GO_30_2_mut	YDR421W	ARO80
transcription from RNA polymerase II promoter	YDR421W	ARO80
transcription from RNA polymerase II promoter_GO_30_1_all	YDR421W	ARO80
transcription from RNA polymerase II promoter_GO_30_1_mut	YDR421W	ARO80
transcription_GO_15_1_mut	YDR421W	ARO80
transcription_GO_30_4_all	YDR421W	ARO80
whole_library	YDR421W	ARO80
whole_library	YDR422C	SIP1
DNA binding_GO_15_3_mut	YDR423C	CAD1
transcription	YDR423C	CAD1
transcription and mRNA processing	YDR423C	CAD1
transcription and mRNA processing_GO_30_2_all	YDR423C	CAD1
transcription and mRNA processing_GO_30_2_mut	YDR423C	CAD1
transcription from RNA polymerase II promoter	YDR423C	CAD1
transcription from RNA polymerase II promoter_GO_30_1_all	YDR423C	CAD1
transcription from RNA polymerase II promoter_GO_30_1_mut	YDR423C	CAD1
transcription_GO_15_1_mut	YDR423C	CAD1
whole_library	YDR423C	CAD1
cell cycle	YDR424C	DYN2
cell cycle_GO_30_2_all	YDR424C	DYN2
cytoskeleton and microtubules	YDR424C	DYN2
cytoskeleton and microtubules_GO_15_5_all	YDR424C	DYN2
cytoskeleton organization	YDR424C	DYN2
cytoskeleton organization_GO_15_1_mut	YDR424C	DYN2
cytoskeleton organization_GO_30_1_all	YDR424C	DYN2
cytoskeleton organization_GO_30_1_mut	YDR424C	DYN2
endomembrane system	YDR424C	DYN2
endomembrane system_GO_30_3_all	YDR424C	DYN2
mitotic cell cycle	YDR424C	DYN2
mitotic cell cycle_GO_15_2_all	YDR424C	DYN2
mitotic cell cycle_GO_30_1_mut	YDR424C	DYN2
nuclear transport and organization	YDR424C	DYN2
nuclear transport and organization_GO_15_3_all	YDR424C	DYN2
nuclear transport and organization_GO_30_1_all	YDR424C	DYN2
nucleus organization	YDR424C	DYN2
nucleus organization_GO_15_1_mut	YDR424C	DYN2
sig_Gsp1_GI	YDR424C	DYN2
sig_Gsp1_GI_15_1_all	YDR424C	DYN2
sig_Gsp1_GI_15_1_mut	YDR424C	DYN2
sig_Gsp1_GI_30_3_all	YDR424C	DYN2
sig_Gsp1_GI_30_3_mut	YDR424C	DYN2
whole_library	YDR424C	DYN2
whole_library_15_3_all	YDR424C	DYN2
whole_library_30_9_all	YDR424C	DYN2
sig_Gsp1_GI	YDR435C	PPM1
sig_Gsp1_GI_15_5_all	YDR435C	PPM1
sig_Gsp1_GI_30_4_all	YDR435C	PPM1
whole_library	YDR435C	PPM1
budding	YDR439W	LRS4
budding_GO_15_1_all	YDR439W	LRS4
cell cycle	YDR439W	LRS4
cell cycle_GO_15_3_all	YDR439W	LRS4
chromatin	YDR439W	LRS4
chromatin organization	YDR439W	LRS4
chromatin organization_GO_15_5_all	YDR439W	LRS4
chromatin organization_GO_30_2_all	YDR439W	LRS4
chromatin_GO_15_5_all	YDR439W	LRS4
chromatin_GO_30_2_all	YDR439W	LRS4
chromosome	YDR439W	LRS4
chromosome segregation	YDR439W	LRS4
chromosome segregation_GO_15_1_all	YDR439W	LRS4
chromosome segregation_GO_30_1_all	YDR439W	LRS4
chromosome_GO_30_2_all	YDR439W	LRS4
cytoskeleton and microtubules	YDR439W	LRS4
cytoskeleton and microtubules_GO_15_3_all	YDR439W	LRS4
cytoskeleton and microtubules_GO_30_3_all	YDR439W	LRS4
nuclear transport and organization	YDR439W	LRS4
nuclear transport and organization_GO_15_2_all	YDR439W	LRS4
nuclear transport and organization_GO_30_1_all	YDR439W	LRS4
nucleus organization	YDR439W	LRS4
organelle fission	YDR439W	LRS4
whole_library	YDR439W	LRS4
whole_library_15_23_all	YDR439W	LRS4
whole_library_30_3_all	YDR439W	LRS4
budding	YDR440W	DOT1
cell cycle	YDR440W	DOT1
cellular response to DNA damage stimulus	YDR440W	DOT1
cellular response to DNA damage stimulus_GO_15_1_all	YDR440W	DOT1
cellular response to DNA damage stimulus_GO_30_3_all	YDR440W	DOT1
