cluster	ORF	gene_name
DNA repair	YDR225W	HTA1
transcription	YDR225W	HTA1
transcription and mRNA processing	YDR225W	HTA1
transcription from RNA polymerase II promoter	YDR225W	HTA1
cell cortex	YDR233C	RTN1
endomembrane system	YDR233C	RTN1
endoplasmic reticulum	YDR233C	RTN1
ER	YDR233C	RTN1
Golgi	YDR233C	RTN1
Golgi and ER	YDR233C	RTN1
Golgi apparatus	YDR233C	RTN1
mitochondria	YDR233C	RTN1
mitochondrion	YDR233C	RTN1
nuclear transport and organization	YDR233C	RTN1
nucleus organization	YDR233C	RTN1
organelle inheritance	YDR233C	RTN1
peroxisome organization	YDR233C	RTN1
peroxisomes	YDR233C	RTN1
peroxisome	YDR244W	PEX5
peroxisome organization	YDR244W	PEX5
peroxisomes	YDR244W	PEX5
protein binding, bridging	YDR244W	PEX5
protein targeting	YDR244W	PEX5
transmembrane transport	YDR244W	PEX5
cell cycle	YDR245W	MNN10
cell wall organization or biogenesis	YDR245W	MNN10
cytokinesis	YDR245W	MNN10
cytoskeleton and microtubules	YDR245W	MNN10
endomembrane system	YDR245W	MNN10
endoplasmic reticulum	YDR245W	MNN10
ER	YDR245W	MNN10
Golgi	YDR245W	MNN10
Golgi and ER	YDR245W	MNN10
Golgi apparatus	YDR245W	MNN10
mitotic cell cycle	YDR245W	MNN10
protein glycosylation	YDR245W	MNN10
transferase activity	YDR245W	MNN10
transferase activity, transferring glycosyl groups	YDR245W	MNN10
budding	YDR254W	CHL4
cell cycle	YDR254W	CHL4
chromatin	YDR254W	CHL4
chromosome	YDR254W	CHL4
chromosome segregation	YDR254W	CHL4
cytoskeleton and microtubules	YDR254W	CHL4
meiotic cell cycle	YDR254W	CHL4
mitotic cell cycle	YDR254W	CHL4
organelle assembly	YDR254W	CHL4
organelle fission	YDR254W	CHL4
regulation of cell cycle	YDR254W	CHL4
regulation of organelle organization	YDR254W	CHL4
sig_Gsp1_GI	YDR254W	CHL4
carbohydrate metabolic process	YDR255C	RMD5
metabolic	YDR255C	RMD5
protein modification by small protein conjugation or removal	YDR255C	RMD5
proteolysis involved in cellular protein catabolic process	YDR255C	RMD5
transferase activity	YDR255C	RMD5
methyltransferase activity	YDR257C	RKM4
peptidyl-amino acid modification	YDR257C	RKM4
protein alkylation	YDR257C	RKM4
transferase activity	YDR257C	RKM4
budding	YDR260C	SWM1
cell cycle	YDR260C	SWM1
cell wall organization or biogenesis	YDR260C	SWM1
chromatin	YDR260C	SWM1
chromosome segregation	YDR260C	SWM1
cytoskeleton and microtubules	YDR260C	SWM1
meiotic cell cycle	YDR260C	SWM1
mitotic cell cycle	YDR260C	SWM1
organelle fission	YDR260C	SWM1
protein modification by small protein conjugation or removal	YDR260C	SWM1
proteolysis involved in cellular protein catabolic process	YDR260C	SWM1
regulation of cell cycle	YDR260C	SWM1
regulation of organelle organization	YDR260C	SWM1
sig_Gsp1_GI	YDR260C	SWM1
sporulation	YDR260C	SWM1
peroxisome	YDR265W	PEX10
peroxisome organization	YDR265W	PEX10
peroxisomes	YDR265W	PEX10
protein modification by small protein conjugation or removal	YDR265W	PEX10
protein targeting	YDR265W	PEX10
transferase activity	YDR265W	PEX10
transmembrane transport	YDR265W	PEX10
chromatin	YDR266C	HEL2
chromatin organization	YDR266C	HEL2
histone modification	YDR266C	HEL2
protein modification by small protein conjugation or removal	YDR266C	HEL2
ribosome	YDR266C	HEL2
ribosomes and translation	YDR266C	HEL2
transferase activity	YDR266C	HEL2
ion transport	YDR276C	PMP3
lipid binding	YDR276C	PMP3
lipids	YDR276C	PMP3
plasma membrane	YDR276C	PMP3
sig_Gsp1_GI	YDR276C	PMP3
DNA replication	YDR279W	RNH202
hydrolase activity	YDR279W	RNH202
nuclease activity	YDR279W	RNH202
RNA catabolic process	YDR279W	RNH202
cellular response to DNA damage stimulus	YDR289C	RTT103
chromosome	YDR289C	RTT103
enzyme binding	YDR289C	RTT103
mRNA processing	YDR289C	RTT103
RNA processing	YDR289C	RTT103
sig_Gsp1_GI	YDR289C	RTT103
transcription and mRNA processing	YDR289C	RTT103
transposition	YDR289C	RTT103
budding	YDR293C	SSD1
cell wall organization or biogenesis	YDR293C	SSD1
cellular bud	YDR293C	SSD1
mRNA binding	YDR293C	SSD1
regulation of translation	YDR293C	SSD1
ribosomes and translation	YDR293C	SSD1
RNA binding	YDR293C	SSD1
sig_Gsp1_GI	YDR293C	SSD1
site of polarized growth	YDR293C	SSD1
transcription and mRNA processing	YDR293C	SSD1
cell cortex	YDR294C	DPL1
endomembrane system	YDR294C	DPL1
endoplasmic reticulum	YDR294C	DPL1
ER	YDR294C	DPL1
Golgi and ER	YDR294C	DPL1
lipid metabolic process	YDR294C	DPL1
lipids	YDR294C	DPL1
lyase activity	YDR294C	DPL1
metabolic	YDR294C	DPL1
response to starvation	YDR294C	DPL1
endomembrane system	YDR297W	SUR2
endoplasmic reticulum	YDR297W	SUR2
ER	YDR297W	SUR2
Golgi and ER	YDR297W	SUR2
lipid metabolic process	YDR297W	SUR2
lipids	YDR297W	SUR2
metabolic	YDR297W	SUR2
oxidoreductase activity	YDR297W	SUR2
endomembrane system	YDR304C	CPR5
endoplasmic reticulum	YDR304C	CPR5
ER	YDR304C	CPR5
Golgi and ER	YDR304C	CPR5
isomerase activity	YDR304C	CPR5
protein binding, bridging	YDR306C	YDR306C
proteolysis involved in cellular protein catabolic process	YDR306C	YDR306C
transferase activity	YDR306C	YDR306C
chromatin	YDR310C	SUM1
chromatin organization	YDR310C	SUM1
DNA binding	YDR310C	SUM1
DNA replication	YDR310C	SUM1
metabolic	YDR310C	SUM1
nucleic acid binding transcription factor activity	YDR310C	SUM1
regulation of DNA metabolic process	YDR310C	SUM1
sig_Gsp1_GI	YDR310C	SUM1
transcription	YDR310C	SUM1
transcription and mRNA processing	YDR310C	SUM1
transcription from RNA polymerase II promoter	YDR310C	SUM1
conjugation	YDR312W	SSF2
nucleolus	YDR312W	SSF2
organelle assembly	YDR312W	SSF2
ribosomal large subunit biogenesis	YDR312W	SSF2
ribosome assembly	YDR312W	SSF2
ribosomes and translation	YDR312W	SSF2
RNA binding	YDR312W	SSF2
rRNA binding	YDR312W	SSF2
cytoplasmic vesicle	YDR313C	PIB1
endomembrane system	YDR313C	PIB1
lipid binding	YDR313C	PIB1
lipids	YDR313C	PIB1
protein modification by small protein conjugation or removal	YDR313C	PIB1
transferase activity	YDR313C	PIB1
vacuole	YDR313C	PIB1
vacuoles	YDR313C	PIB1
kinase activity	YDR315C	IPK1
RNA catabolic process	YDR315C	IPK1
transferase activity	YDR315C	IPK1
budding	YDR318W	MCM21
cell cycle	YDR318W	MCM21
chromatin	YDR318W	MCM21
chromosome	YDR318W	MCM21
chromosome segregation	YDR318W	MCM21
cytoskeleton and microtubules	YDR318W	MCM21
DNA recombination	YDR318W	MCM21
meiotic cell cycle	YDR318W	MCM21
metabolic	YDR318W	MCM21
mitotic cell cycle	YDR318W	MCM21
organelle fission	YDR318W	MCM21
regulation of cell cycle	YDR318W	MCM21
regulation of DNA metabolic process	YDR318W	MCM21
regulation of organelle organization	YDR318W	MCM21
sig_Gsp1_GI	YDR318W	MCM21
endomembrane system	YDR320C	SWA2
endoplasmic reticulum	YDR320C	SWA2
ER	YDR320C	SWA2
Golgi and ER	YDR320C	SWA2
organelle inheritance	YDR320C	SWA2
ubiquitin-like protein binding	YDR320C	SWA2
endomembrane system	YDR329C	PEX3
endoplasmic reticulum	YDR329C	PEX3
ER	YDR329C	PEX3
Golgi and ER	YDR329C	PEX3
organelle inheritance	YDR329C	PEX3
peroxisome	YDR329C	PEX3
peroxisome organization	YDR329C	PEX3
peroxisomes	YDR329C	PEX3
protein binding, bridging	YDR329C	PEX3
protein targeting	YDR329C	PEX3
transmembrane transport	YDR329C	PEX3
proteolysis involved in cellular protein catabolic process	YDR330W	UBX5
hydrolase activity	YDR332W	IRC3
mitochondria	YDR332W	IRC3
mitochondrion	YDR332W	IRC3
mitochondrion organization	YDR332W	IRC3
chromatin	YDR334W	SWR1
chromatin organization	YDR334W	SWR1
chromosome	YDR334W	SWR1
sig_Gsp1_GI	YDR334W	SWR1
nuclear transport	YDR335W	MSN5
nuclear transport and organization	YDR335W	MSN5
nucleobase-containing compound transport	YDR335W	MSN5
protein transporter activity	YDR335W	MSN5
sig_Gsp1_GI	YDR335W	MSN5
endomembrane system	YDR358W	GGA1
endosomal transport	YDR358W	GGA1
Golgi	YDR358W	GGA1
Golgi and ER	YDR358W	GGA1
Golgi apparatus	YDR358W	GGA1
Golgi vesicle transport	YDR358W	GGA1
protein targeting	YDR358W	GGA1
proteolysis involved in cellular protein catabolic process	YDR358W	GGA1
ubiquitin-like protein binding	YDR358W	GGA1
cellular response to DNA damage stimulus	YDR359C	EAF1
chromatin	YDR359C	EAF1
chromatin organization	YDR359C	EAF1
DNA repair	YDR359C	EAF1
budding	YDR363W	ESC2
cell cycle	YDR363W	ESC2
cellular response to DNA damage stimulus	YDR363W	ESC2
chromatin	YDR363W	ESC2
chromatin organization	YDR363W	ESC2
chromosome segregation	YDR363W	ESC2
cytoskeleton and microtubules	YDR363W	ESC2
DNA recombination	YDR363W	ESC2
DNA repair	YDR363W	ESC2
mitotic cell cycle	YDR363W	ESC2
organelle fission	YDR363W	ESC2
peptidyl-amino acid modification	YDR363W	ESC2
protein modification by small protein conjugation or removal	YDR363W	ESC2
regulation of cell cycle	YDR363W	ESC2
regulation of protein modification process	YDR363W	ESC2
sig_Gsp1_GI	YDR363W	ESC2
cell cycle	YDR363W-A	SEM1
chromatin	YDR363W-A	SEM1
chromatin organization	YDR363W-A	SEM1
exocytosis	YDR363W-A	SEM1
histone modification	YDR363W-A	SEM1
nuclear transport	YDR363W-A	SEM1
nuclear transport and organization	YDR363W-A	SEM1
nucleobase-containing compound transport	YDR363W-A	SEM1
protein modification by small protein conjugation or removal	YDR363W-A	SEM1
proteolysis involved in cellular protein catabolic process	YDR363W-A	SEM1
regulation of cell cycle	YDR363W-A	SEM1
sig_Gsp1_GI	YDR363W-A	SEM1
budding	YDR369C	XRS2
cell cycle	YDR369C	XRS2
cellular response to DNA damage stimulus	YDR369C	XRS2
chromatin	YDR369C	XRS2
DNA binding	YDR369C	XRS2
DNA recombination	YDR369C	XRS2
DNA repair	YDR369C	XRS2
meiotic cell cycle	YDR369C	XRS2
organelle fission	YDR369C	XRS2
protein binding, bridging	YDR369C	XRS2
sporulation	YDR369C	XRS2
telomere organization	YDR369C	XRS2
endomembrane system	YDR372C	VPS74
enzyme binding	YDR372C	VPS74
Golgi	YDR372C	VPS74
Golgi and ER	YDR372C	VPS74
Golgi apparatus	YDR372C	VPS74
Golgi vesicle transport	YDR372C	VPS74
lipid binding	YDR372C	VPS74
lipid metabolic process	YDR372C	VPS74
lipids	YDR372C	VPS74
metabolic	YDR372C	VPS74
mRNA processing	YDR378C	LSM6
nucleolus	YDR378C	LSM6
ribosomal small subunit biogenesis	YDR378C	LSM6
ribosomes and translation	YDR378C	LSM6
RNA binding	YDR378C	LSM6
RNA processing	YDR378C	LSM6
RNA splicing	YDR378C	LSM6
rRNA processing	YDR378C	LSM6
sig_Gsp1_GI	YDR378C	LSM6
transcription and mRNA processing	YDR378C	LSM6
cytoplasmic translation	YDR382W	RPP2B
enzyme regulator activity	YDR382W	RPP2B
protein phosphorylation	YDR382W	RPP2B
regulation of protein modification process	YDR382W	RPP2B
ribosome	YDR382W	RPP2B
ribosomes and translation	YDR382W	RPP2B
structural constituent of ribosome	YDR382W	RPP2B
vacuole	YDR382W	RPP2B
vacuoles	YDR382W	RPP2B
chromosome	YDR383C	NKP1
regulation of translation	YDR385W	EFT2
ribosome	YDR385W	EFT2
ribosomes and translation	YDR385W	EFT2
RNA binding	YDR385W	EFT2
translation factor activity, RNA binding	YDR385W	EFT2
translational elongation	YDR385W	EFT2
budding	YDR386W	MUS81
cell cycle	YDR386W	MUS81
cellular response to DNA damage stimulus	YDR386W	MUS81
chromatin	YDR386W	MUS81
chromosome segregation	YDR386W	MUS81
cytoskeleton and microtubules	YDR386W	MUS81
DNA recombination	YDR386W	MUS81
DNA repair	YDR386W	MUS81
enzyme regulator activity	YDR386W	MUS81
hydrolase activity	YDR386W	MUS81
meiotic cell cycle	YDR386W	MUS81
nuclease activity	YDR386W	MUS81
organelle fission	YDR386W	MUS81
sig_Gsp1_GI	YDR386W	MUS81
cell cortex	YDR388W	RVS167
cytoskeletal protein binding	YDR388W	RVS167
cytoskeleton	YDR388W	RVS167
cytoskeleton and microtubules	YDR388W	RVS167
endocytosis	YDR388W	RVS167
Golgi and ER	YDR388W	RVS167
lipid binding	YDR388W	RVS167
lipids	YDR388W	RVS167
sig_Gsp1_GI	YDR388W	RVS167
site of polarized growth	YDR388W	RVS167
cell cortex	YDR389W	SAC7
cell wall organization or biogenesis	YDR389W	SAC7
cytoskeleton and microtubules	YDR389W	SAC7
cytoskeleton organization	YDR389W	SAC7
enzyme regulator activity	YDR389W	SAC7
regulation of organelle organization	YDR389W	SAC7
sig_Gsp1_GI	YDR389W	SAC7
chromatin	YDR392W	SPT3
chromatin organization	YDR392W	SPT3
histone modification	YDR392W	SPT3
invasive growth in response to glucose limitation	YDR392W	SPT3
peptidyl-amino acid modification	YDR392W	SPT3
protein acylation	YDR392W	SPT3
pseudohyphal growth	YDR392W	SPT3
transcription	YDR392W	SPT3
transcription and mRNA processing	YDR392W	SPT3
transcription factor activity, protein binding	YDR392W	SPT3
transcription from RNA polymerase II promoter	YDR392W	SPT3
mitochondria	YDR393W	SHE9
mitochondrial envelope	YDR393W	SHE9
mitochondrion	YDR393W	SHE9
mitochondrion organization	YDR393W	SHE9
nuclear transport	YDR395W	SXM1
nuclear transport and organization	YDR395W	SXM1
nucleobase-containing compound transport	YDR395W	SXM1
protein transporter activity	YDR395W	SXM1
sig_Gsp1_GI	YDR395W	SXM1
cell cortex	YDR409W	SIZ1
cell cycle	YDR409W	SIZ1
chromatin	YDR409W	SIZ1
chromosome	YDR409W	SIZ1
chromosome segregation	YDR409W	SIZ1
cytoskeleton	YDR409W	SIZ1
cytoskeleton and microtubules	YDR409W	SIZ1
peptidyl-amino acid modification	YDR409W	SIZ1
protein modification by small protein conjugation or removal	YDR409W	SIZ1
regulation of protein modification process	YDR409W	SIZ1
transferase activity	YDR409W	SIZ1
Golgi and ER	YDR414C	ERD1
protein glycosylation	YDR414C	ERD1
carbohydrate metabolic process	YDR420W	HKR1
cell cycle	YDR420W	HKR1
cell wall organization or biogenesis	YDR420W	HKR1
cytokinesis	YDR420W	HKR1
cytoskeleton and microtubules	YDR420W	HKR1
metabolic	YDR420W	HKR1
mitotic cell cycle	YDR420W	HKR1
plasma membrane	YDR420W	HKR1
response to osmotic stress	YDR420W	HKR1
signal transducer activity	YDR420W	HKR1
site of polarized growth	YDR420W	HKR1
cellular amino acid metabolic process	YDR421W	ARO80
DNA binding	YDR421W	ARO80
metabolic	YDR421W	ARO80
nucleic acid binding transcription factor activity	YDR421W	ARO80
transcription	YDR421W	ARO80
transcription and mRNA processing	YDR421W	ARO80
transcription from RNA polymerase II promoter	YDR421W	ARO80
kinase activity	YDR422C	SIP1
protein phosphorylation	YDR422C	SIP1
transferase activity	YDR422C	SIP1
vacuole	YDR422C	SIP1
vacuoles	YDR422C	SIP1
DNA binding	YDR423C	CAD1
nucleic acid binding transcription factor activity	YDR423C	CAD1
transcription	YDR423C	CAD1
transcription and mRNA processing	YDR423C	CAD1
transcription from RNA polymerase II promoter	YDR423C	CAD1
cell cycle	YDR424C	DYN2
cytoskeleton	YDR424C	DYN2
cytoskeleton and microtubules	YDR424C	DYN2
cytoskeleton organization	YDR424C	DYN2
endomembrane system	YDR424C	DYN2
hydrolase activity	YDR424C	DYN2
mitotic cell cycle	YDR424C	DYN2
nuclear transport and organization	YDR424C	DYN2
nucleus organization	YDR424C	DYN2
peroxisome	YDR424C	DYN2
peroxisomes	YDR424C	DYN2
sig_Gsp1_GI	YDR424C	DYN2
methyltransferase activity	YDR435C	PPM1
protein alkylation	YDR435C	PPM1
sig_Gsp1_GI	YDR435C	PPM1
transferase activity	YDR435C	PPM1
budding	YDR439W	LRS4
cell cycle	YDR439W	LRS4
chromatin	YDR439W	LRS4
chromatin organization	YDR439W	LRS4
chromosome	YDR439W	LRS4
chromosome segregation	YDR439W	LRS4
cytoskeleton and microtubules	YDR439W	LRS4
meiotic cell cycle	YDR439W	LRS4
nuclear transport and organization	YDR439W	LRS4
nucleolus	YDR439W	LRS4
nucleus organization	YDR439W	LRS4
organelle fission	YDR439W	LRS4
budding	YDR440W	DOT1
cell cycle	YDR440W	DOT1
cellular response to DNA damage stimulus	YDR440W	DOT1
chromatin	YDR440W	DOT1
chromatin binding	YDR440W	DOT1
chromatin organization	YDR440W	DOT1
DNA recombination	YDR440W	DOT1
DNA repair	YDR440W	DOT1
histone binding	YDR440W	DOT1
histone modification	YDR440W	DOT1
meiotic cell cycle	YDR440W	DOT1
methyltransferase activity	YDR440W	DOT1
mitotic cell cycle	YDR440W	DOT1
organelle fission	YDR440W	DOT1
peptidyl-amino acid modification	YDR440W	DOT1
protein alkylation	YDR440W	DOT1
regulation of cell cycle	YDR440W	DOT1
regulation of organelle organization	YDR440W	DOT1
transferase activity	YDR440W	DOT1
transcription	YDR443C	SSN2
transcription and mRNA processing	YDR443C	SSN2
transcription factor activity, protein binding	YDR443C	SSN2
transcription from RNA polymerase II promoter	YDR443C	SSN2
chromatin	YDR448W	ADA2
chromatin binding	YDR448W	ADA2
chromatin organization	YDR448W	ADA2
histone modification	YDR448W	ADA2
lipid binding	YDR448W	ADA2
lipids	YDR448W	ADA2
peptidyl-amino acid modification	YDR448W	ADA2
protein acylation	YDR448W	ADA2
regulation of protein modification process	YDR448W	ADA2
sig_Gsp1_GI	YDR448W	ADA2
transcription	YDR448W	ADA2
transcription and mRNA processing	YDR448W	ADA2
transcription factor activity, protein binding	YDR448W	ADA2
transcription from RNA polymerase II promoter	YDR448W	ADA2
transferase activity	YDR448W	ADA2
cell cycle	YDR451C	YHP1
chromosome	YDR451C	YHP1
DNA binding	YDR451C	YHP1
mitotic cell cycle	YDR451C	YHP1
transcription	YDR451C	YHP1
transcription and mRNA processing	YDR451C	YHP1
transcription factor activity, protein binding	YDR451C	YHP1
transcription from RNA polymerase II promoter	YDR451C	YHP1
DNA binding	YDR463W	STP1
nucleic acid binding transcription factor activity	YDR463W	STP1
plasma membrane	YDR463W	STP1
transcription	YDR463W	STP1
transcription and mRNA processing	YDR463W	STP1
transcription from RNA polymerase II promoter	YDR463W	STP1
cell wall organization or biogenesis	YDR466W	PKH3
kinase activity	YDR466W	PKH3
protein phosphorylation	YDR466W	PKH3
transferase activity	YDR466W	PKH3
chromatin	YDR469W	SDC1
chromatin organization	YDR469W	SDC1
histone modification	YDR469W	SDC1
methyltransferase activity	YDR469W	SDC1
peptidyl-amino acid modification	YDR469W	SDC1
protein alkylation	YDR469W	SDC1
transferase activity	YDR469W	SDC1
carbohydrate metabolic process	YDR477W	SNF1
cell wall organization or biogenesis	YDR477W	SNF1
endomembrane system	YDR477W	SNF1
guanyl-nucleotide exchange factor activity	YDR477W	SNF1
invasive growth in response to glucose limitation	YDR477W	SNF1
kinase activity	YDR477W	SNF1
metabolic	YDR477W	SNF1
mitochondria	YDR477W	SNF1
mitochondrion	YDR477W	SNF1
protein phosphorylation	YDR477W	SNF1
pseudohyphal growth	YDR477W	SNF1
regulation of translation	YDR477W	SNF1
response to starvation	YDR477W	SNF1
ribosomes and translation	YDR477W	SNF1
sig_Gsp1_GI	YDR477W	SNF1
transferase activity	YDR477W	SNF1
vacuole	YDR477W	SNF1
vacuoles	YDR477W	SNF1
endomembrane system	YDR479C	PEX29
endoplasmic reticulum	YDR479C	PEX29
ER	YDR479C	PEX29
Golgi and ER	YDR479C	PEX29
peroxisome	YDR479C	PEX29
peroxisome organization	YDR479C	PEX29
peroxisomes	YDR479C	PEX29
mRNA processing	YDR482C	CWC21
RNA processing	YDR482C	CWC21
RNA splicing	YDR482C	CWC21
transcription and mRNA processing	YDR482C	CWC21
chromatin	YDR485C	VPS72
chromatin organization	YDR485C	VPS72
chromosome	YDR485C	VPS72
histone binding	YDR485C	VPS72
sig_Gsp1_GI	YDR485C	VPS72
cell cycle	YDR488C	PAC11
cytoskeleton	YDR488C	PAC11
cytoskeleton and microtubules	YDR488C	PAC11
cytoskeleton organization	YDR488C	PAC11
hydrolase activity	YDR488C	PAC11
mitotic cell cycle	YDR488C	PAC11
sig_Gsp1_GI	YDR488C	PAC11
cell cortex	YDR490C	PKH1
cell wall organization or biogenesis	YDR490C	PKH1
endocytosis	YDR490C	PKH1
endosomal transport	YDR490C	PKH1
Golgi and ER	YDR490C	PKH1
kinase activity	YDR490C	PKH1
organelle assembly	YDR490C	PKH1
peptidyl-amino acid modification	YDR490C	PKH1
protein phosphorylation	YDR490C	PKH1
RNA catabolic process	YDR490C	PKH1
transferase activity	YDR490C	PKH1
mRNA binding	YDR496C	PUF6
nucleolus	YDR496C	PUF6
regulation of translation	YDR496C	PUF6
ribosomal large subunit biogenesis	YDR496C	PUF6
ribosome	YDR496C	PUF6
ribosomes and translation	YDR496C	PUF6
RNA binding	YDR496C	PUF6
transcription and mRNA processing	YDR496C	PUF6
plasma membrane	YDR497C	ITR1
pseudohyphal growth	YDR497C	ITR1
transmembrane transport	YDR497C	ITR1
transmembrane transporter activity	YDR497C	ITR1
vacuole	YDR497C	ITR1
vacuoles	YDR497C	ITR1
mitochondria	YDR505C	PSP1
mitochondrion	YDR505C	PSP1
mRNA binding	YDR505C	PSP1
RNA binding	YDR505C	PSP1
transcription and mRNA processing	YDR505C	PSP1
amino acid transport	YDR508C	GNP1
budding	YDR508C	GNP1
cellular bud	YDR508C	GNP1
endomembrane system	YDR508C	GNP1
endoplasmic reticulum	YDR508C	GNP1
ER	YDR508C	GNP1
Golgi and ER	YDR508C	GNP1
ion transport	YDR508C	GNP1
mitochondria	YDR508C	GNP1
mitochondrion	YDR508C	GNP1
plasma membrane	YDR508C	GNP1
site of polarized growth	YDR508C	GNP1
transmembrane transport	YDR508C	GNP1
transmembrane transporter activity	YDR508C	GNP1
budding	YDR512C	EMI1
cell cycle	YDR512C	EMI1
meiotic cell cycle	YDR512C	EMI1
mitochondria	YDR512C	EMI1
mitochondrion organization	YDR512C	EMI1
sporulation	YDR512C	EMI1
transcription	YDR512C	EMI1
transcription and mRNA processing	YDR512C	EMI1
